Album,Artist,Price,Image URL
"Black Pumas Deluxe Edition Exclusive 2LP+7"" (Stay Gold)",Black Pumas,$34.99,//www.newburycomics.com/cdn/shop/products/Black-Pumas-Black-Pumas-Deluxe-Edition-Exclusive-Color-Vinyl-2LP-2504009_large.jpg?v=1614806770
Expensive Shit Exclusive LP,Fela Kuti,$74.99,//www.newburycomics.com/cdn/shop/products/Fela-Kuti-Expensive-Shit-Exclusive-Color-Vinyl-LP-2235266_large.jpg?v=1484599607
PUP Exclusive LP,PUP,$24.99,//www.newburycomics.com/cdn/shop/products/Pup-Pup-Exclusive-Color-Vinyl-2610842_large.jpg?v=1667845289
Myself In The Way Exclusive LP,Turnover,$15.99,//www.newburycomics.com/cdn/shop/products/Turnover-Myself-in-the-Way-Exclusive-Color-Vinyl-LP-2593083_large.jpg?v=1658785575
Live From Camp X-Ray Exclusive LP,Rocket From The Crypt,$19.99,//www.newburycomics.com/cdn/shop/products/Rocket-From-the-Crypt-Live-From-Camp-X-Ray-Exclusive-Color-Vinyl-LP-2531337_large.jpg?v=1631568116
Relaxin' With The Miles Davis Quintet Exclusive LP (Clear),The Miles Davis Quintet,$34.99,//www.newburycomics.com/cdn/shop/products/Miles-Davis-Relaxin-Vinyl-LP-2129638_large.jpeg?v=1442594557
Celebration Rock Exclusive LP,Japandroids,$19.99,//www.newburycomics.com/cdn/shop/products/Japandroids-Celebration-Rock-Exclusive-Color-Vinyl-LP-2518008_large.jpg?v=1649710948
One Of Us Is The Killer Exclusive LP,The Dillinger Escape Plan,$79.99,//www.newburycomics.com/cdn/shop/products/Dillinger-Escape-Plan-One-of-Us-is-the-Killer-Exclusive-Color-Vinyl-LP-2430411_large.jpg?v=1578519571
Gentleman Exclusive LP,Fela Kuti,$39.99,//www.newburycomics.com/cdn/shop/products/Fela-Kuti-Gentleman-Exclusive-Color-Vinyl-LP-2450230_large.jpg?v=1592858088
Kings Of The New Age Exclusive LP (Dragonfruit),State Champs,$21.99,//www.newburycomics.com/cdn/shop/products/State-Champs-Kings-of-the-New-Age-Exclusive-Color-Vinyl-LP-2568972_large.jpg?v=1645568384
Lyburnum Wits End Liberation Fly Exclusive LP,Moss Icon,$14.99,//www.newburycomics.com/cdn/shop/products/Moss-Icon-Lyburnum-Wits-End-Liberation-Fly-Exclusive-Color-Vinyl-LP-2618975_large.jpg?v=1673035325
Demon Days 2 LP,Gorillaz,$49.99,//www.newburycomics.com/cdn/shop/products/Gorillaz-Demon-Days-Vinyl-2LP-0977380_large.jpg?v=1530217361
Gunfighter Ballads And Trail Songs Exclusive LP (Starburst),Marty Robbins,$74.99,//www.newburycomics.com/cdn/shop/products/Marty-Robbins-Gunfighter-Ballads-and-Trail-Songs-LP-Vinyl-Exclusive-2120116_large.jpeg?v=1454433730
One Way Out LP,Melissa Etheridge,$7.99,//www.newburycomics.com/cdn/shop/products/Melissa-Etheridge-One-Way-Out-Vinyl-LP-Autographed-2523464_large.jpg?v=1622225639
After Laughter LP (Color),Paramore,$31.99,//www.newburycomics.com/cdn/shop/products/Paramore-After-Laughter-Vinyl-Color-LP-2279892_large.jpg?v=1504823226
Dig Exclusive LP,Miles Davis and Sonny Rollins,$27.99,//www.newburycomics.com/cdn/shop/products/Miles-Davis-and-Sonny-Rollins-Dig-LP-Vinyl-2123888_large.jpeg?v=1441748112
Danger Days: The True Lives Of The Fabulous Killjoys Exclusive LP,My Chemical Romance,$64.99,//www.newburycomics.com/cdn/shop/products/My-Chemical-Romance-Danger-Days-The-True-Lives-Of-The-Fabulous-Killjoys-Exclusive-Vinyl-LP-2320239_large.jpg?v=1526941867
A Flair For The Dramatic Exclusive LP,Pierce The Veil,$75.99,//www.newburycomics.com/cdn/shop/products/Pierce-The-Veil-Flair-for-the-Dramatic-Exclusive-Color-Vinyl-LP-2606811_large.jpg?v=1677612778
"The Nothing, Nowhere. Exclusive  LP","Nothing, Nowhere.",$13.99,//www.newburycomics.com/cdn/shop/products/Nothing-Nowhere-Nothing-Nowhere-Exclusive-Color-Vinyl-LP-2514274_large.jpg?v=1623629036
Ironman Exclusive 2 LP,Ghostface Killah,$49.99,//www.newburycomics.com/cdn/shop/products/Ghostface-Killah-Ironman-2LP-Vinyl-Exclusive-2271621_large.jpg?v=1502717724
Unknown Mortal Orchestra - II Exclusive LP,Unknown Mortal Orchestra,$49.99,//www.newburycomics.com/cdn/shop/products/Unknown-Mortal-Orchestra-II-Exclusive-Color-Vinyl-LP-2228989_large.jpg?v=1480976378
Struttin' Exclusive LP,The Meters,$24.99,//www.newburycomics.com/cdn/shop/files/The-Meters-Struttin-Exclusive-Color-Vinyl-LP-2651886_large.jpg?v=1690813769
Clouded Exclusive LP,This Wild Life,$7.99,//www.newburycomics.com/cdn/shop/products/This-Wild-Life-Clouded-Exclusive-Color-Vinyl-LP-2586492_large.jpg?v=1668457805
The Love Still Held Me Near Exclusive 2LP (Autographed),City And Colour,$79.99,//www.newburycomics.com/cdn/shop/products/City-and-Colour-The-Love-Still-Held-Me-Near-Exclusive-Color-Vinyl-LP-2620673_large.jpg?v=1674164667
EMOH Exclusive 2LP (Autographed),Lou Barlow,$64.99,//www.newburycomics.com/cdn/shop/products/Lou-Barlow-Emoh-Exclusive-Color-Vinyl-LP-2451849_large.jpg?v=1592241471
Hell Is In Your Head Exclusive LP,Senses Fail,$13.99,//www.newburycomics.com/cdn/shop/products/Senses-Fail-Hell-Is-In-Your-Hand-Exclusive-Color-Vinyl-LP-2553278_large.jpg?v=1637621796
Elliott Smith Exclusive LP (Blue),Elliott Smith,$84.99,//www.newburycomics.com/cdn/shop/products/Elliott-Smith-Elliott-Smith-LP-Vinyl-2095055_large.jpeg?v=1440560340
First Issue Exclusive LP,Public Image Ltd,$49.99,//www.newburycomics.com/cdn/shop/products/Public-Image-Ltd-First-Issue-Exclusive-Color-Vinyl-LP-2378573_large.jpg?v=1552511684
Nova Exclusive LP With Autographed Postcard,Mat Kerekes,$9.99,//www.newburycomics.com/cdn/shop/products/Mat-Kerekes-Nova-Exclusive-Color-Vinyl-LP-2585657_large.jpg?v=1654641588
Weathervane Exclusive 2LP,Cold Collective,$7.99,//www.newburycomics.com/cdn/shop/products/Cold-Collective-Weathervane-Exclusive-Color-Vinyl-2LP-2551651_large.jpg?v=1635459269
Parrhesia Exclusive LP,Animals As Leaders,$44.99,//www.newburycomics.com/cdn/shop/products/Animals-As-Leaders-Parrhesia-Exclusive-Color-Vinyl-LP-2568240_large.jpg?v=1645727619
Around The Fur LP,Deftones,$33.99,//www.newburycomics.com/cdn/shop/products/Deftones-Around-The-Fur-Vinyl-LP-1550888_large.jpg?v=1615567639
Go! Exclusive LP,Letters To Cleo,$54.99,//www.newburycomics.com/cdn/shop/products/Letters-To-Cleo-Go_-Exclusive-Color-Vinyl-LP-2296786_4a01911a-6cd3-4656-a5dc-a49e6b572454_large.jpg?v=1510787787
The Marshall Tucker Band Greatest Hits Exclusive 2LP,The Marshall Tucker Band,$69.99,//www.newburycomics.com/cdn/shop/products/Marshall-Tucker-Band-Greatest-Hits-Exclusive-Color-Vinyl-2LP-2517638_large.jpg?v=1621278672
On Circles Exclusive 2LP,Caspian,$49.99,//www.newburycomics.com/cdn/shop/products/Caspian-On-Circles-Exclusive-Color-Vinyl-LP-2427701_large.jpg?v=1574720370
Forever + Ever x Infinity Exclusive LP,New Found Glory,$24.99,//www.newburycomics.com/cdn/shop/products/New-Found-Glory-Forever-_-Every-X-Infinity-Exclusive-Color-Vinyl-LP-2467105_large.jpg?v=1603215590
Pegasus Exclusive 2LP,Trippie Redd,$39.99,//www.newburycomics.com/cdn/shop/products/Trippie-Redd-Pegasus-Exclusive-Color-Vinyl-LP-2466225_large.jpg?v=1602701234
Luna & The Wild Blue Everything Exclusive LP (Tri-Color),Mat Kerekes,$19.99,//www.newburycomics.com/cdn/shop/products/Mat-Kerekes-Luna-and-the-Wild-Blue-Everything-Exclusive-Color-Vinyl-LP-2530613_large.jpg?v=1626119894
Masterpiece Exclusive LP (Purple),Big Thief,$34.99,//www.newburycomics.com/cdn/shop/files/Big-Thief-Masterpiece-Exclusive-Color-Vinyl-LP-2567947_large.jpg?v=1684791818
Soundtrack-It Follows Exclusive LP,Disasterpeace,$49.99,//www.newburycomics.com/cdn/shop/products/Disasterpeace-It-Follows-Soundtrack-Exclusive-Color-Vinyl-LP-2223006_large.jpg?v=1476198186
From The Ashes Exclusive LP,Pennywise,$17.99,//www.newburycomics.com/cdn/shop/files/Pennywise-From-the-Ashes-Exclusive-Color-Vinyl-LP-2611484_large.jpg?v=1685653622
Superchunk Exclusive LP,Superchunk,$15.99,//www.newburycomics.com/cdn/shop/products/Superchunk-Superchunk-Exclusive-Color-Vinyl-LP-2549055_large.jpg?v=1634157017
Step Into The Light Exclusive LP With Autographed Insert,The Acacia Strain,$69.99,//www.newburycomics.com/cdn/shop/products/The-Acacia-Strain-Step-Into-the-Light-Exclusive-Color-Vinyl-LP-2625027_large.jpg?v=1676331169
Walkin' Exclusive LP,Miles Davis All Stars,$69.99,//www.newburycomics.com/cdn/shop/products/Miles-Davis-Walkin-LP-Vinyl-2139372_large.jpeg?v=1442594567
The Gang's All Here Exclusive LP,The Dropkick Murphys,$17.99,//www.newburycomics.com/cdn/shop/products/Dropkick-Murphys-The-Gangs-All-Here-Exclusive-Color-Vinyl-LP-2563333_large.jpg?v=1663350006
Rain In July: 10 Year Anniversary Exclusive EP,Neck Deep,$17.99,//www.newburycomics.com/cdn/shop/products/Neck-Deep-Rain-in-July-10th-Anniversary-Exclusive-Color-Vinyl-LP-2606827_large.jpg?v=1666296515
The Finer Things Exclusive LP,State Champs,$39.99,//www.newburycomics.com/cdn/shop/products/State-Champs-Finer-Things-LP-Exclusive-Color-Vinyl-2180350_large.jpeg?v=1466006874
Sore Thumb Exclusive LP,Oso Oso,$15.99,//www.newburycomics.com/cdn/shop/products/Oso-Oso-Sore-Thumb-Exclusive-Color-Vinyl-LP-2573337_large.jpg?v=1647969305
Hungry For Stink Exclusive LP,L7,$24.99,//www.newburycomics.com/cdn/shop/products/L7-Hungry-For-Stink-Exclusive-Color-Vinyl-LP-2526250_large.jpg?v=1623698303
Screaming Life/Fopp Exclusive 2LP,Soundgarden,$84.99,//www.newburycomics.com/cdn/shop/products/Soundgarden-Screaming-Life-Fopp-Exclusive-Color-Vinyl-2LP-2368093_large.jpg?v=1543870791
Wholesale Meats And Fish Exclusive LP,Letters To Cleo,$54.99,//www.newburycomics.com/cdn/shop/products/Letters-To-Cleo-Wholesale-Meats-and-Fish-Exclusive-Color-Vinyl-LP-2296785_large.jpg?v=1509559410
Peripheral Vision Exclusive LP (Swirl),Turnover,$74.99,//www.newburycomics.com/cdn/shop/products/Turnover-Peripheral-Vision-Exclusive-Color-Vinyl-LP-2516913_large.jpg?v=1620165574
Man On The Moon: The End Of Day 2LP,Kid Cudi,$45.99,//www.newburycomics.com/cdn/shop/products/Kid-Cudi-Man-On-The-Moon-2LP-Vinyl-1287347_large.jpeg?v=1437497769
First & Second Exclusive LP,Baroness,$34.99,//www.newburycomics.com/cdn/shop/products/Baroness-First-and-Second-Exclusive-Color-Vinyl-LP-2433703_large.jpg?v=1579733611
Wavvves Exclusive LP,Wavves,$29.99,//www.newburycomics.com/cdn/shop/products/Wavves-Wavvves-Exclusive-Color-Vinyl-LP-2213370_large.jpg?v=1475096135
Cookin' With The Miles Davis Quintet Exclusive LP,The Miles Davis Quintet,$24.99,//www.newburycomics.com/cdn/shop/products/The-Miles-Davis-Quintet-Cookin-With-The-Miles-Davis-Quintet-2132942_large.jpeg?v=1440532681
We Get By Exclusive LP,Mavis Staples,$9.99,//www.newburycomics.com/cdn/shop/products/Mavis-Staples-We-Get-By-Exclusive-Color-Vinyl-2563329_large.jpg?v=1667845139
This Conversation Is Ending Starting Right Now Exclusive LP,Knapsack,$19.99,//www.newburycomics.com/cdn/shop/products/Knapsack-This-Conversation-Is-Ending-Starting-Right-Now-Exclusive-Color-Vinyl-LP-2566629_large.jpg?v=1673546141
Guilt Show Exclusive LP (Glow In The Dark),The Get Up Kids,$9.99,//www.newburycomics.com/cdn/shop/products/Get-Up-Kids-Guilt-Show-Exclusive-Color-Vinyl-LP-2577287_large.jpg?v=1650495495
"Willie Nelson Live From Austin, TX Exclusive 2LP",Willie Nelson,$44.99,//www.newburycomics.com/cdn/shop/products/Willie-Nelson-Live-from-Austin-TX-Exclusive-Color-Vinyl-LP-2422673_large.jpg?v=1572297362
"Nothing, Nowhere. Singles Exclusive  EP","Nothing, Nowhere.",$29.99,//www.newburycomics.com/cdn/shop/products/Nothing-Nowhere-Singles-Exclusive-Color-Vinyl-LP-2514276_large.jpg?v=1623628963
Conor Oberst Exclusive LP (Marble),Conor Oberst,$69.99,//www.newburycomics.com/cdn/shop/products/Conor-Oberst-Conor-Oberst-Exclusive-Vinyl-LP-2332751_large.jpg?v=1529357762
Adventures On The Floating Island Exclusive LP,Monster Rally,$24.99,//www.newburycomics.com/cdn/shop/products/Monster-Rally-Adventures-on-the-Floating-Island-Exclusive-Color-Vinyl-LP-2544615_large.jpg?v=1663791793
Boogie Chillun Exclusive 2 LP,John Lee Hooker,$27.99,//www.newburycomics.com/cdn/shop/products/John-Lee-Hooker-Boogie-Chillun-Vinyl-LP-2135501_large.jpeg?v=1444427455
Affinity Exclusive 2LP+CD (Green),Haken,$54.99,//www.newburycomics.com/cdn/shop/products/Haken-Affinity-Exclusive-Color-Vinyl-2-LP-2485276_large.jpg?v=1610653132
Miss Machine Exclusive LP,The Dillinger Escape Plan,$64.99,//www.newburycomics.com/cdn/shop/products/The-Dillinger-Escape-Plan-Miss-Machine-Exclusive-Vinyl-LP-2356174_large.jpg?v=1540318596
Deltron 3030 Exclusive 2 LP,Deltron 3030,$59.99,//www.newburycomics.com/cdn/shop/products/Deltron-3030-Deltron-3030-2LP-Vinyl-Exclusive-2276240_large.jpg?v=1502310821
Let's Get Out Of This Country Exclusive LP,Camera Obscura,$109.99,//www.newburycomics.com/cdn/shop/products/Camera-Obscura-Lets-Get-Out-of-this-Country-Exclusive-LP-Vinyl-2181785_large.jpeg?v=1465242452
Tenor Madness Exclusive LP,Sonny Rollins Quartet,$54.99,//www.newburycomics.com/cdn/shop/products/Sonny-Rollins-Tenor-Madness-LP-Vinyl-2134520_large.jpeg?v=1441748162
Demos Vol 1 + Vol 2 Exclusive 2LP,King Gizzard And The Lizard Wizard,$25.99,//www.newburycomics.com/cdn/shop/products/King-Gizzard-and-the-Lizard-Wizard-Demos-1-and-2-Exclusive-Color-Vinyl-2LP-2503234_large.jpg?v=1624299909
"For Emma, Forever Ago LP",Bon Iver,$29.99,//www.newburycomics.com/cdn/shop/products/Bon-Iver-For-Emma-Forever-Ago-LP-Vinyl-1040326_large.jpeg?v=1437497579
Sweet Tooth Exclusive LP (Galaxy),Mom Jeans,$39.99,//www.newburycomics.com/cdn/shop/products/Mom-Jeans-Sweet-Tooth-Exclusive-Color-Vinyl-LP-2546331_large.jpg?v=1632832234
Passover Exclusive 2LP,The Black Angels,$29.99,//www.newburycomics.com/cdn/shop/products/Black-Angels-Passover-Exclusive-Color-Vinyl-2LP-2555645_large.jpg?v=1639431686
All's Well That Ends Well Exclusive LP,Chiodos,$31.99,//www.newburycomics.com/cdn/shop/files/Chiodos-Alls-Well-That-Ends-Well-Exclusive-Color-Vinyl-LP-2620654_large.jpg?v=1683578896
The Things We Can't Forgive Exclusive LP,Slaine,$9.99,//www.newburycomics.com/cdn/shop/products/Slaine-Things-We-Can_t-Forgive-Exclusive-Color-Vinyl-LP-2502118_large.jpg?v=1626704128
Ace Frehley Greatest Hits Live Exclusive 2LP (Split),Ace Frehley,$39.99,//www.newburycomics.com/cdn/shop/products/Ace-Frehley-Greatest-Hits-Live-Exclusive-Color-Vinyl-2LP-2514589_large.jpg?v=1620759842
"Dear God, I Hate Myself Exclusive LP + 7""",Xiu Xiu,$14.99,//www.newburycomics.com/cdn/shop/products/XIU-XIU-Dear-God-I-Hate-Myself-Exclusive-Color-Vinyl-LP-2532728_large.jpg?v=1628000511
Punisher LP,Phoebe Bridgers,$31.99,//www.newburycomics.com/cdn/shop/products/Phoebe-Bridgers-Punisher-Vinyl-LP-2451784_large.jpg?v=1594065730
Land Of The Free? Exclusive LP,Pennywise,$19.99,//www.newburycomics.com/cdn/shop/products/Pennywise-Land-of-the-Free-Exclusive-Color-Vinyl-LP-2563408_large.jpg?v=1677192397
Soundtrack - Halloween Ends Exclusive LP,"John Carpenter, Cody Carpenter And Daniel Davies",$13.99,//www.newburycomics.com/cdn/shop/products/John-Carpenter-Cody-Capenter-Daniel-Daviews-Halloween-Ends-Exclusive-Color-Vinyl-LP-25599081_large.jpg?v=1663014828
So… How's Your Girl? 2LP,Handsome Boy Modeling School,$19.99,//www.newburycomics.com/cdn/shop/products/Handsome_Boy_Modeling_School-So_Hows_Your_Girl_2LP-2568104_large.jpg?v=1650744337
Failure Will Follow Exclusive 2LP With Autographed Insert,The Acacia Strain,$55.99,//www.newburycomics.com/cdn/shop/products/The-Acacia-Strain-Failure-Will-Follow-Exclusive-Color-Vinyl-LP-2620887_large.jpg?v=1678815960
That's My Story Exclusive LP,John Lee Hooker,$34.99,//www.newburycomics.com/cdn/shop/products/John-Lee-Hooker-Thats-My-Story-LP-Vinyl-2134517_large.jpeg?v=1441748911
Nevermind  LP,Nirvana,$39.99,//www.newburycomics.com/cdn/shop/products/Nirvana-Nevermind-LP-Vinyl-1870531_large.jpeg?v=1437498457
Christmas In Soulsville Exclusive LP,Various Artists,$54.99,//www.newburycomics.com/cdn/shop/products/Various-Artists-Christmas-in-Soulsville-Vinyl-LP-2136392_large.jpeg?v=1447699113
The Pod Exclusive 2LP,Ween,$57.99,//www.newburycomics.com/cdn/shop/files/Ween-The-Pod-Exclusive-Color-Vinyl-2LP-2659814_large.jpg?v=1696252635
Whatever I Say Is Royal Ocean Exclusive EP,Dance Gavin Dance,$21.99,//www.newburycomics.com/cdn/shop/products/Dance-Gavin-Dance-Whatever-I-Say-Exclusive-Color-Vinyl-LP-2620883-Update_large.jpg?v=1681938939
Springtime And Blind Exclusive LP,Fiddlehead,$24.99,//www.newburycomics.com/cdn/shop/products/Fiddlehead-Springtime-and-Blind-Exclusive-Color-Vinyl-LP-2532726_large.jpg?v=1629744306
Once Twice Melody Silver Edition 2LP,Beach House,$29.99,//www.newburycomics.com/cdn/shop/products/Beach-House-Once-Twice-Melody-Vinyl-2LP-2562492_large.jpg?v=1642114890
#1 Record Exclusive LP,Big Star,$54.99,//www.newburycomics.com/cdn/shop/products/Big-Star-Number-1-Record-LP-Vinyl-2058503_large.jpeg?v=1453395427
Live Forever Exclusive LP (Splatter),Bartees Strange,$29.99,//www.newburycomics.com/cdn/shop/products/Bartees-Strange-Live-Forever-Exclusive-Color-Vinyl-LP-2503938_large.jpg?v=1612389798
Enchanted Instrumentals And Whispers Exclusive LP,Windows 96,$23.99,//www.newburycomics.com/cdn/shop/products/Windows-96-Enchanted-Instrumentals-and-Whispers-Exclusive-Color-Vinyl-LP-2523103_large.jpg?v=1653489524
Eudora Exclusive 2LP,The Get Up Kids,$15.99,//www.newburycomics.com/cdn/shop/products/The-Get-Up-Kids-Eudora-Exclusive-Color-Vinyl-2LP-2623468_large.jpg?v=1675200171
ST Exclusive LP,Portrayal Of Guilt,$11.99,//www.newburycomics.com/cdn/shop/products/Portrayal-of-Guilt-ST-Exclusive-Color-Vinyl-LP-2542271_large.jpg?v=1630435799
Whitey Ford Sings The Blues 2LP,Everlast,$15.99,//www.newburycomics.com/cdn/shop/products/Everlast-Whitey_Ford_Sings_The_Blues_2LP-2568182_large.jpg?v=1650744466
Bags' Groove Exclusive LP,Miles Davis,$39.99,//www.newburycomics.com/cdn/shop/products/Miles-Davis-Bags-Groove-Vinyl-LP-2132941_large.jpeg?v=1444750226
I Told You I Was Freaky Exclusive LP,Flight Of The Conchords,$59.99,//www.newburycomics.com/cdn/shop/products/Flight-of-the-Conchords-I-Told-You-I-Was-Freaky-Exclusive-Color-Vinyl-LP-2373169_large.jpg?v=1555964709
Jawbox Exclusive LP,Jawbox,$39.99,//www.newburycomics.com/cdn/shop/products/Jawbox-Jawbox-Exclusive-Color-Vinyl-LP-2419525_large.jpg?v=1578340462
Factory Reset Exclusive LP,Tilian,$44.99,//www.newburycomics.com/cdn/shop/products/Tilian-Factory-Reset-Exclusive-Color-Vinyl-LP-2511082_large.jpg?v=1616681259
Superfuzz Bigmuff Exclusive EP,Mudhoney,$31.99,//www.newburycomics.com/cdn/shop/products/Mudhoney-Superfuzz-Bigmuff-Exclusive-Color-Vinyl-LP-2286787_large.jpg?v=1507058160
GodWeenSatan: Live Exclusive 2LP,Ween,$33.99,//www.newburycomics.com/cdn/shop/products/Ween-GodWeenSatan-Live-Exclusive-Color-Vinyl-2LP-2611148_large.jpg?v=1667337114
Three Cheers For Sweet Revenge LP,My Chemical Romance,$31.99,//www.newburycomics.com/cdn/shop/products/My-Chemical-Romance-Three-Cheers-LP-Vinyl-2076845_a595be04-a405-4bf2-9e15-79076c39c542_large.jpeg?v=1437499051
"Good Kid, M.A.A.D City 2 LP",Kendrick Lamar,$42.99,//www.newburycomics.com/cdn/shop/products/Kendrick-Lamar-Good-Kid-MAAD-City-2LP-Vinyl-1764910_71b46ce0-409a-40fa-823f-dedb5c74eb35_large.jpeg?v=1437499389
Unloved And Weeded Out Exclusive LP,Converge,$44.99,//www.newburycomics.com/cdn/shop/products/Converge-Unloved-and-Weeded-Out-Exclusive-Vinyl-LP-2325130_large.jpg?v=1529528596
Etazhi Exclusive LP,Molchat Doma,$69.99,//www.newburycomics.com/cdn/shop/products/Molchat-Doma-ETAZHI-Exclusive-Color-Vinyl-LP-2575404_large.jpg?v=1651091499
Sweetheart Of The Sun Exclusive LP,The Bangles,$25.99,//www.newburycomics.com/cdn/shop/products/The-Bangles-Sweetheart-of-the-Sun-Exclusive-Color-Vinyl-LP-2467648_large.jpg?v=1603835290
Currents 2 LP,Tame Impala,$44.99,//www.newburycomics.com/cdn/shop/products/Tame-Impala-Currents-2LP-Vinyl-2129208_large.jpeg?v=1443545259
Death Is This Communion Exclusive 2LP,High On Fire,$99.99,//www.newburycomics.com/cdn/shop/products/High-On-Fire-Death-Is-This-Communion-Exclusive-Vinyl-2-LP-2356177_large.jpg?v=1543257305
Calculating Infinity Exclusive LP,The Dillinger Escape Plan,$59.99,//www.newburycomics.com/cdn/shop/products/The-Dillinger-Escape-Plan-Calculating-Infinity-Exclusive-Vinyl-LP-2356175_large.jpg?v=1540318587
Sirens Of The Ditch Deluxe Edition Exclusive 2LP (Black&Tan),Jason Isbell,$39.99,//www.newburycomics.com/cdn/shop/products/Jason-Isbell-Sirens-of-the-Ditch-Exclusive-Color-Vinyl-LP-2452715_large.jpg?v=1594672762
Only Built 4 Cuban Linx Exclusive 2LP,Raekwon,$27.99,//www.newburycomics.com/cdn/shop/products/Raekwon-Only-Built-4-Cuban-Linx-Exclusive-Color-Vinyl-2LP-2582913_large.jpg?v=1654539361
Money Shot Exclusive 2LP (Opaque),Puscifer,$17.99,//www.newburycomics.com/cdn/shop/products/Puscifer-Money-Shot-Exclusive-Color-Vinyl-2LP-2618949_large.jpg?v=1673035314
Steamin' With The Miles Davis Quintet Exclusive LP (Orange),The Miles Davis Quintet,$34.99,//www.newburycomics.com/cdn/shop/products/Miles-Davis-Steamin-LP-Vinyl-2139368_large.jpeg?v=1442594562
We Are Superhuman: The 4th Mini Album Exclusive LP,NCT 127,$44.99,//www.newburycomics.com/cdn/shop/products/NCT-127-We-Are-Superhuman-Exclusive-Picture-Disc-2399535_large.jpg?v=1561127425
Rooney Exclusive LP,Rooney,$39.99,//www.newburycomics.com/cdn/shop/files/Rooney-Rooney-Exclusive-Color-Vinyl-LP-2651921_large.jpg?v=1689009095
Radiodread Exclusive 2P (Pinwheel),Easy Star All-Stars,$29.99,//www.newburycomics.com/cdn/shop/products/Easy-Star-All-Stars-Radiodread-Exclusive-Color-Vinyl-LP-2510556_large.jpg?v=1618248697
Soundtrack - House (Hausu) Exclusive LP,Mickie Yoshino,$29.99,//www.newburycomics.com/cdn/shop/products/Mickie-Yoshino-Hausu-Exclusive-Color-Vinyl-LP-2606903_large.jpg?v=1666296497
